City Name,Population,Area (sq. km),Smart Infrastructure Score,Energy Consumption,Public Transport Usage,Air Quality Index,Education Index,Healthcare Index,Employment Rate,Smart Grid Adoption,Waste Management Score,Internet Speed (Mbps),Safety Index,Cost of Living Index
City3972,2871412,657.19,78.32,891.97,28.07,97.2,16.47,37.21,0.27,98.36,5.64,546.78,80.34,67.39
City3973,8019879,107.78,16.0,754.71,29.0,21.09,53.92,95.24,81.61,42.72,4.35,97.83,74.14,118.2
City3974,7157909,28.12,93.47,122.27,50.18,71.9,72.16,5.38,18.92,50.49,25.76,654.43,16.36,54.82
City3975,6178838,636.96,55.84,286.79,31.31,65.98,37.16,94.24,54.67,4.7,15.31,566.37,67.15,62.5
City3976,9247286,567.21,31.75,321.71,32.16,91.19,60.39,15.24,73.92,96.07,73.25,188.15,10.42,73.81
City3977,7585234,201.1,6.01,531.58,66.99,97.84,36.87,86.19,94.26,90.97,68.5,18.12,97.92,37.66
City3978,7817797,685.01,78.76,969.41,46.88,80.84,7.06,38.24,2.75,64.98,6.3,136.78,20.14,72.32
City3979,4866948,898.11,15.01,909.88,14.81,73.0,48.62,58.16,71.24,11.67,43.26,200.52,29.78,78.43
City3980,8570134,489.24,3.78,756.35,41.15,27.77,72.42,89.59,36.18,72.16,50.14,320.14,12.12,35.14
City3981,3964905,351.34,82.5,650.48,51.06,87.09,79.91,72.82,93.57,39.26,0.11,923.1,22.79,54.77
City3982,7081850,94.21,76.25,310.37,34.68,61.79,98.4,37.71,53.67,54.26,86.74,71.81,90.67,41.37
City3983,7804424,106.93,38.45,557.79,46.93,91.78,32.32,12.16,60.14,18.0,74.57,392.81,5.32,115.51
City3984,9068301,969.69,23.49,907.9,37.55,84.69,50.71,31.12,79.78,91.79,16.45,616.1,93.44,91.3
City3985,2533230,429.74,10.63,972.08,25.43,72.49,47.46,66.96,71.6,74.41,63.9,634.84,7.27,48.12
City3986,8708881,97.12,26.0,796.6,55.76,17.34,99.34,98.52,62.22,22.03,15.02,683.0,98.92,81.88
City3987,5730695,825.89,29.22,954.95,64.23,32.84,32.09,7.15,16.81,1.15,9.31,698.7,27.17,95.39
City3988,1562538,703.89,64.29,319.63,53.31,95.76,26.37,53.99,7.13,55.3,9.05,345.34,33.72,119.52
City3989,7588570,858.98,53.15,172.83,47.95,72.03,98.78,56.34,4.43,19.8,42.25,518.31,17.59,40.16
City3990,8784432,718.16,36.52,551.29,59.82,68.35,7.75,25.47,14.35,10.34,43.71,319.17,77.85,51.55
City3991,8108415,832.76,84.52,577.46,69.18,22.97,4.2,14.57,67.67,10.73,18.93,292.39,81.04,115.97
City3992,3663205,774.84,41.51,258.88,76.63,23.81,79.1,83.95,6.84,90.31,13.81,950.4,18.78,34.05
City3993,3600898,434.12,35.37,518.24,25.65,93.68,93.82,18.23,34.7,42.41,85.31,886.87,71.43,43.37
City3994,6081047,213.22,65.82,315.42,28.14,85.65,88.12,59.81,23.2,8.62,55.72,486.99,97.8,104.89
City3995,1286292,940.82,66.92,546.88,31.57,14.24,33.89,66.53,74.92,43.19,11.19,181.75,89.13,91.19
City3996,4470882,860.85,82.42,829.14,19.84,94.11,18.71,70.86,49.18,79.45,58.24,8.62,49.2,52.62
City3997,9430719,103.11,47.81,443.32,20.79,63.75,56.46,55.02,67.45,70.77,29.52,729.8,91.86,46.94
City3998,1231496,258.93,29.0,647.74,36.85,62.35,90.76,95.47,28.08,40.7,13.55,698.32,72.39,65.92
City3999,5451487,287.14,51.87,981.54,76.02,71.37,85.4,38.8,93.32,2.42,76.59,836.54,79.56,109.92
City4000,6815681,395.62,77.22,766.96,26.85,50.26,60.06,93.73,98.4,47.65,22.91,539.86,60.92,59.84
City4001,4447420,842.72,83.23,346.32,64.17,66.75,58.63,82.67,84.43,78.02,33.06,932.47,74.78,43.2
City4002,5435234,156.59,8.44,480.48,27.89,55.75,66.87,52.06,9.96,40.5,48.65,766.13,63.84,79.32
City4003,6678366,399.17,66.7,513.92,73.28,36.48,19.03,56.6,50.34,45.33,19.87,337.79,13.6,54.08
City4004,2960034,381.05,94.91,440.81,13.05,51.8,51.57,40.52,23.94,10.99,53.3,2.32,2.02,52.78
City4005,5833102,546.5,81.11,721.64,37.79,93.63,67.63,83.94,25.66,72.42,50.44,30.84,33.19,99.35
City4006,725279,129.73,82.33,322.47,31.63,53.02,56.06,26.44,66.35,40.96,50.26,679.06,62.45,33.14
City4007,7507581,215.24,31.02,138.87,34.53,24.64,5.1,84.57,30.42,85.42,5.52,626.94,16.44,109.88
City4008,8503717,305.3,88.2,353.19,70.91,98.26,16.67,30.09,70.88,12.1,55.84,24.33,62.89,110.9
City4009,4134831,357.72,98.01,920.49,51.76,16.66,97.16,82.44,73.72,50.44,95.79,207.12,82.21,79.03
City4010,3844728,404.71,8.14,665.63,31.15,73.66,78.29,62.37,90.74,79.91,2.9,735.45,93.42,78.22
City4011,4257569,754.6,15.35,632.25,71.96,60.86,53.76,83.02,56.47,2.63,87.86,138.53,88.44,98.53
City4012,6349407,41.56,50.21,242.49,76.65,66.1,5.89,49.23,45.59,11.2,95.11,802.57,0.58,30.62
City4013,2913612,560.15,53.39,630.05,77.6,91.91,90.55,79.82,34.29,14.82,39.11,937.51,26.24,44.85
City4014,6688342,16.94,17.75,389.59,46.24,30.86,85.86,11.99,5.94,33.54,83.29,837.61,78.92,77.22
City4015,355664,104.67,62.27,804.71,75.14,38.73,67.3,73.66,27.08,10.57,55.52,651.21,21.32,71.4
City4016,3269215,666.33,85.26,841.28,38.86,84.18,15.57,46.97,38.07,52.91,72.69,737.23,8.9,79.26
City4017,1584321,844.03,45.33,812.86,13.75,92.87,52.94,8.06,16.88,83.13,25.01,696.13,49.31,30.02
City4018,8611518,614.53,48.92,146.59,23.09,57.55,9.82,13.57,3.53,35.18,27.4,312.69,92.21,32.93
City4019,1663746,156.53,60.53,398.92,47.56,28.06,10.67,71.9,65.99,75.53,91.03,270.15,29.45,87.49
City4020,5004592,227.22,31.06,212.88,46.34,55.13,0.91,89.99,67.76,8.85,74.46,699.61,63.81,100.94
City4021,6124393,100.12,11.57,992.79,30.07,25.54,79.25,79.44,16.84,0.59,10.56,605.87,46.63,62.74
City4022,1644911,275.46,1.13,987.84,50.4,51.13,24.99,77.98,13.83,30.18,87.27,378.25,1.74,79.65
City4023,9298011,887.99,40.17,406.46,53.58,51.13,77.73,8.86,53.65,28.97,34.71,801.03,22.4,72.86
City4024,8277317,636.16,95.94,909.88,79.15,17.76,37.65,81.46,83.65,26.28,58.61,639.38,29.05,106.16
City4025,5566909,905.63,33.11,911.03,43.31,25.63,48.86,20.86,70.43,3.38,55.81,296.51,87.74,59.53
City4026,1471292,576.56,13.28,142.72,9.23,82.97,74.21,84.48,7.47,71.09,27.55,849.5,63.93,41.18
City4027,2508237,36.04,7.55,978.98,69.78,21.74,75.58,92.01,60.8,19.36,94.95,901.39,50.14,112.29
City4028,1977661,615.13,57.42,654.58,72.34,76.73,50.98,40.57,62.31,42.19,73.26,839.2,61.0,95.51
City4029,3672151,560.06,68.89,231.49,15.01,67.82,19.99,81.6,20.23,9.02,0.42,699.09,90.93,67.81
City4030,3648162,252.18,66.44,289.28,48.74,55.88,13.01,86.82,46.7,31.64,16.16,513.61,12.28,109.27
City4031,2401873,284.25,77.96,421.28,75.47,27.49,75.11,23.07,65.25,36.53,81.99,750.62,20.11,105.71
City4032,1041688,637.29,5.7,783.13,34.77,98.05,44.75,30.12,83.1,55.46,76.31,508.4,34.75,82.92
City4033,350093,235.31,82.78,869.83,29.44,12.01,67.86,76.06,91.1,74.22,43.21,618.57,73.35,109.15
City4034,8967556,344.93,52.74,664.3,11.0,15.61,4.77,7.66,43.07,81.18,66.67,405.31,29.42,70.65
City4035,6306484,512.88,39.07,975.8,52.36,33.62,44.31,8.02,50.55,12.79,3.57,860.93,48.76,80.22
City4036,4008603,661.2,69.5,421.49,43.76,53.4,37.29,56.48,5.4,59.27,55.68,334.04,38.49,60.66
City4037,9873453,618.09,40.9,636.08,51.06,91.45,74.01,34.34,0.65,64.3,0.1,819.65,97.55,66.87
City4038,2795808,119.94,68.03,176.0,26.62,42.47,30.99,79.85,55.07,89.53,16.49,690.22,35.55,62.18
City4039,5646422,860.7,30.71,623.22,59.32,41.85,46.63,64.95,16.64,70.26,33.41,303.05,26.66,39.63
City4040,6362688,463.25,22.08,870.14,47.16,72.53,23.62,71.06,66.98,21.71,75.29,656.68,1.31,60.83
City4041,1447542,269.71,25.29,329.55,39.08,19.31,89.3,73.73,10.34,25.28,46.14,299.93,13.54,44.28
City4042,375881,707.73,96.25,140.66,46.65,94.39,71.1,20.47,37.38,71.04,18.12,8.98,10.24,111.29
City4043,2268169,772.36,99.81,317.51,36.89,76.35,80.45,36.09,40.0,66.61,51.44,696.17,24.17,57.36
City4044,7656956,553.01,63.34,763.74,74.86,83.91,59.16,90.99,96.48,67.45,70.32,987.23,61.15,117.57
City4045,1431213,921.55,66.2,438.95,48.95,76.29,14.65,71.57,32.37,83.26,97.32,417.32,90.85,75.24
City4046,8554041,919.09,0.78,848.76,63.01,31.19,14.94,94.39,27.29,33.46,12.03,460.57,30.02,112.03
City4047,6276978,365.37,43.19,909.28,79.74,20.23,12.15,84.36,48.04,13.52,68.81,89.15,91.56,89.47
City4048,1472796,869.68,56.47,454.68,13.15,12.77,22.76,53.91,96.04,22.1,19.21,186.51,18.49,37.48
City4049,4722033,428.3,18.05,424.88,25.01,34.19,54.83,43.96,44.87,50.73,27.28,630.0,41.89,95.89
City4050,5190318,459.72,45.26,299.95,54.05,14.51,78.7,91.08,79.74,59.07,4.58,460.06,79.61,100.75
City4051,8536044,729.83,68.35,605.55,45.66,23.32,39.12,48.9,6.41,33.48,21.08,909.8,61.22,37.36
City4052,6905153,13.49,29.54,544.66,13.98,50.91,46.1,27.18,50.04,25.25,20.39,4.7,7.91,95.06
City4053,7894179,577.51,89.8,145.97,49.2,30.58,7.42,79.18,53.86,25.34,79.74,902.48,88.17,46.11
City4054,7447575,416.2,74.92,746.34,64.74,87.34,93.49,60.42,51.01,66.82,25.79,7.21,33.54,43.08
City4055,7742284,829.69,67.05,695.31,65.68,41.52,91.34,2.7,84.7,73.49,62.41,358.95,88.39,92.67
City4056,1930973,627.59,94.15,675.18,22.06,65.95,57.23,48.78,81.96,26.46,80.06,795.98,93.54,54.9
City4057,5745217,967.65,63.16,533.88,77.03,74.39,77.82,75.24,52.79,41.99,23.47,489.42,96.08,34.96
City4058,9913735,132.26,20.69,412.82,66.22,49.73,7.17,5.36,70.61,99.27,29.24,402.84,60.36,33.27
City4059,1385420,127.92,99.23,826.53,65.14,88.93,19.97,84.58,46.36,82.01,77.11,798.95,2.61,63.3
City4060,2587828,29.49,32.26,630.28,20.2,56.48,55.7,66.88,3.8,30.15,46.35,962.54,8.58,100.0
City4061,6508577,792.98,64.48,254.82,18.12,54.51,28.57,6.27,73.6,70.39,23.88,537.02,71.67,33.28
City4062,8320393,958.67,7.98,631.28,18.42,66.7,34.93,59.38,5.14,63.5,32.57,412.03,48.95,47.48
City4063,3343891,571.34,7.6,185.3,54.31,30.18,62.82,92.54,94.84,26.65,44.29,348.8,77.72,48.53
City4064,2219639,462.41,97.49,752.24,58.82,29.28,48.38,13.83,13.66,3.14,38.04,873.91,71.43,113.46
City4065,3910132,152.11,14.4,610.97,64.37,49.08,75.33,46.1,60.94,86.96,8.95,156.27,71.77,116.0
City4066,2770548,154.26,33.01,450.29,21.2,53.27,26.02,78.9,10.35,48.64,77.85,934.24,48.81,64.88
City4067,6152997,666.34,6.09,540.96,7.39,13.73,18.74,58.4,90.65,92.36,94.76,127.64,37.58,115.32
City4068,585820,139.1,19.05,772.04,55.33,50.93,39.44,61.41,84.76,41.12,20.89,165.82,56.82,40.75
City4069,6924411,547.72,82.62,632.66,6.82,53.77,27.09,74.8,59.87,83.06,45.09,603.82,31.28,98.13
City4070,9861379,143.91,80.88,221.92,61.96,49.41,72.65,49.63,69.29,94.96,54.55,774.19,24.15,47.12
City4071,9166301,175.47,7.59,250.05,32.61,84.75,94.33,75.48,57.82,31.22,94.97,19.88,51.3,68.7
City4072,3919709,437.64,72.63,966.83,13.03,36.66,56.28,37.07,0.14,32.8,10.15,966.91,67.5,54.11
City4073,1036214,722.98,4.39,933.64,71.21,78.28,15.22,57.67,31.74,63.51,43.33,52.65,24.85,101.62
City4074,471430,617.74,3.05,856.34,35.09,48.03,74.7,3.48,98.56,81.4,86.51,53.12,25.39,86.9
City4075,1211018,162.17,84.88,660.95,49.06,93.85,57.09,33.0,68.82,89.19,18.12,699.36,90.2,92.63
City4076,5662389,572.7,45.94,271.45,19.65,70.94,15.54,90.19,18.99,27.9,5.47,39.77,81.62,48.05
City4077,6892791,483.49,46.97,942.9,69.42,43.24,75.4,81.32,50.02,28.43,76.48,102.82,78.57,38.28
City4078,8705843,359.08,39.33,639.77,48.78,92.95,52.32,64.16,41.85,15.95,3.24,468.7,99.7,86.51
City4079,4473313,230.05,69.33,648.81,68.46,62.89,68.68,71.76,20.78,4.33,32.28,821.27,7.06,117.71
City4080,6351182,272.56,67.09,127.35,12.68,59.38,82.96,33.0,28.97,86.31,81.26,202.01,79.48,82.6
City4081,4805419,680.2,29.39,835.54,7.69,48.1,42.1,18.56,77.36,0.78,54.09,724.71,11.91,39.01
City4082,1582263,663.98,13.28,367.28,58.69,36.8,6.28,16.14,32.78,61.02,4.82,991.24,22.91,63.48
City4083,6816313,582.57,82.87,862.98,22.94,50.67,58.72,26.74,14.53,59.42,97.76,272.06,38.12,106.97
City4084,1959623,573.76,15.06,449.17,61.61,29.13,85.43,56.68,34.23,15.0,9.42,35.53,77.05,108.24
City4085,1598410,440.18,2.25,304.03,26.39,43.25,79.98,4.41,51.63,41.94,25.14,349.74,10.36,72.91
City4086,1142611,418.56,34.67,376.79,5.86,67.48,48.02,41.54,62.54,25.61,24.64,336.68,15.14,44.02
City4087,930993,611.47,32.02,427.77,78.38,58.01,91.29,77.99,64.32,61.75,67.01,860.26,33.52,89.34
City4088,4589847,790.42,25.47,586.87,21.81,92.1,5.94,34.56,86.57,23.01,38.34,810.51,34.62,43.16
City4089,4680319,10.22,5.69,438.8,44.18,11.85,28.65,31.36,50.18,85.38,6.9,570.48,61.82,83.49
City4090,6689339,45.74,87.88,627.87,17.21,44.62,70.1,93.89,32.19,41.52,69.51,443.08,79.09,88.09
City4091,5736525,627.18,12.1,288.71,19.71,14.92,84.22,21.52,79.9,16.25,35.7,92.69,52.73,63.11
City4092,6703391,151.02,55.72,480.75,58.79,17.61,15.26,87.06,60.53,91.83,50.47,139.77,71.09,106.14
City4093,2096828,160.42,90.47,100.44,14.77,46.58,28.31,43.21,35.99,7.04,97.76,603.89,99.35,38.88
City4094,4550901,616.93,86.27,494.7,24.9,21.43,37.12,41.13,72.87,79.32,23.24,756.35,64.17,80.39
City4095,2905641,859.58,78.8,704.88,77.99,24.43,70.19,15.88,2.97,24.47,67.6,597.96,38.47,88.07
City4096,7255236,795.45,57.75,428.88,79.7,34.21,93.95,44.97,65.27,71.09,49.53,852.21,58.67,77.16
City4097,4490018,39.11,11.16,271.49,59.31,80.62,11.57,32.21,52.08,97.1,17.56,975.57,29.28,50.77
City4098,9911448,623.85,77.41,177.9,6.57,94.01,4.81,58.84,22.62,31.11,26.34,748.7,97.47,83.94
City4099,3133808,880.15,27.7,473.39,71.84,29.17,32.47,15.43,50.67,3.54,62.68,378.89,5.57,96.5
City4100,5102734,785.85,80.39,963.33,61.58,46.03,66.15,97.63,27.31,49.44,88.39,841.67,6.47,101.8
City4101,2448040,394.18,29.68,205.14,29.45,42.63,27.74,34.89,37.53,57.84,57.54,846.92,22.16,76.3
City4102,1598369,130.22,1.81,236.98,13.63,93.64,58.2,19.41,77.47,92.29,5.87,555.21,13.03,66.44
City4103,5010791,542.5,51.46,547.69,60.69,32.35,4.14,17.43,53.78,82.47,94.74,798.39,71.64,108.56
City4104,9823031,187.77,50.58,550.34,74.01,26.99,99.44,21.49,98.8,67.71,84.49,938.54,70.27,60.24
City4105,2248476,31.23,43.49,706.23,68.32,11.61,67.32,32.94,92.93,28.38,83.22,552.33,98.16,108.41
City4106,5693396,812.84,53.24,633.77,45.5,14.7,2.72,91.93,99.48,14.38,25.24,355.06,56.57,85.38
City4107,544669,222.15,75.53,157.68,54.71,64.53,35.58,97.78,70.37,69.96,24.89,852.66,57.01,73.17
City4108,4791906,779.4,17.78,695.4,78.26,55.46,41.45,88.23,67.86,77.32,26.87,503.06,78.62,51.36
City4109,4901823,688.48,43.89,392.47,62.81,76.55,0.43,20.89,36.03,48.54,17.13,698.97,20.8,43.73
City4110,6065033,208.02,25.64,716.14,20.16,70.66,17.23,87.67,48.15,13.01,41.9,430.82,72.82,47.43
City4111,3530676,621.03,88.65,932.1,12.31,73.62,5.74,21.03,56.92,41.14,15.3,60.11,89.1,93.69
City4112,6367613,454.37,25.05,930.45,45.48,66.08,98.88,58.43,28.38,45.44,18.27,309.45,92.22,45.41
City4113,6752654,93.23,67.24,946.13,46.06,45.25,38.93,42.68,33.7,72.82,20.91,336.63,36.46,52.37
City4114,914090,181.58,48.49,920.87,65.09,61.45,52.23,51.73,20.08,92.91,67.75,62.38,88.54,38.59
City4115,6355793,283.31,9.56,262.09,58.99,95.24,59.54,47.41,96.0,63.36,83.98,427.7,82.18,110.1
City4116,1141332,279.46,30.8,448.77,14.83,44.15,88.73,34.37,37.12,79.38,0.82,239.15,85.56,70.03
City4117,2400267,744.25,91.39,211.9,6.22,95.13,13.52,29.06,85.85,96.73,59.31,959.76,93.4,82.84
City4118,6505635,295.12,30.51,764.53,34.14,11.17,98.78,58.67,77.62,67.46,50.37,678.65,12.17,115.37
City4119,754044,100.79,45.99,416.0,73.19,87.47,17.75,96.85,84.96,95.55,21.77,526.83,62.54,78.81
City4120,5469711,670.21,12.27,269.78,21.44,39.73,51.83,23.24,75.05,22.35,13.91,183.12,96.55,53.84
City4121,7559201,534.1,81.01,221.34,46.57,93.1,85.07,29.72,30.99,93.45,37.31,517.78,37.28,53.82
City4122,9203400,69.86,50.56,559.78,27.72,26.15,34.78,24.18,1.56,79.91,52.09,330.34,13.21,72.62
City4123,5686101,511.84,2.26,499.09,45.48,13.54,65.32,61.04,23.02,9.03,15.36,357.51,28.87,112.98
City4124,7547719,476.96,14.9,299.64,18.12,16.72,31.3,93.36,66.49,58.44,25.83,328.85,39.8,36.64
City4125,2855693,729.19,23.19,761.02,24.17,87.38,90.46,63.06,60.46,9.23,76.67,107.29,72.5,75.63
City4126,1020724,638.83,49.82,303.75,60.3,88.82,53.98,65.41,76.75,93.27,96.19,478.45,56.92,117.27
City4127,2902053,378.24,25.87,497.84,9.14,61.41,6.94,27.34,9.0,84.26,85.99,562.68,92.21,112.04
City4128,449140,674.53,42.51,704.42,50.65,35.45,89.22,60.77,90.72,56.94,94.19,292.85,79.84,76.28
City4129,9641887,529.0,24.44,408.05,30.54,42.63,78.8,67.57,42.84,24.72,43.37,218.26,29.96,98.2
City4130,7637874,144.28,51.77,230.69,34.92,56.37,25.15,99.34,99.43,8.62,25.96,8.58,29.11,99.43
City4131,4319665,517.45,46.96,329.1,61.3,89.19,9.54,78.26,60.94,27.53,61.9,900.15,33.49,110.43
City4132,4439923,368.23,51.11,724.09,64.68,26.26,36.77,26.92,22.34,94.81,25.04,592.83,65.53,78.73
City4133,4271357,653.42,18.11,366.89,71.49,61.76,42.4,96.66,81.06,73.74,3.92,131.59,49.54,47.18
City4134,5352304,182.47,18.77,104.9,9.15,42.16,18.8,91.69,85.33,36.15,46.76,458.55,64.54,80.59
City4135,1237776,555.37,52.93,938.33,5.5,13.08,53.24,0.47,82.21,16.54,72.18,499.27,91.65,90.66
City4136,5045564,981.45,88.03,710.93,17.37,55.92,51.52,14.75,48.99,39.47,61.78,497.57,1.9,35.54
City4137,1274226,726.05,5.59,860.69,30.65,55.23,80.95,70.21,34.44,81.41,25.75,796.95,78.47,85.46
City4138,1442987,60.61,81.68,673.24,66.02,83.59,93.93,90.57,56.94,87.59,71.58,947.71,75.51,48.88
City4139,7891212,629.83,90.81,460.91,67.6,39.92,30.45,31.42,63.35,76.64,77.36,204.43,45.65,61.9
City4140,5319016,73.95,17.64,989.43,71.4,68.96,31.61,55.0,78.7,48.57,11.6,12.7,3.9,101.76
City4141,7167914,131.64,2.14,321.58,28.55,39.01,40.24,33.35,26.86,20.93,42.19,653.69,29.33,63.17
City4142,5375548,321.73,87.06,641.22,53.48,47.88,0.99,11.59,40.83,94.94,46.38,676.95,62.95,42.92
City4143,5849959,742.34,99.91,391.75,20.37,98.92,80.02,46.1,20.26,35.35,60.85,309.06,8.76,57.19
City4144,3458214,416.67,24.04,817.79,29.88,77.6,37.86,50.87,93.24,71.15,39.34,542.2,6.32,59.37
City4145,569979,869.05,92.36,746.06,15.97,39.62,25.48,83.33,12.42,77.99,45.04,425.12,59.71,99.31
City4146,7280535,207.65,49.94,101.07,6.88,94.35,7.68,98.77,99.98,83.56,66.1,406.43,83.56,87.89
City4147,7732559,369.56,5.51,206.4,18.53,57.41,33.16,39.06,61.83,55.89,86.05,110.38,56.51,60.7
City4148,2766970,11.77,39.5,776.04,71.03,14.98,22.89,12.1,13.2,8.38,70.77,776.14,71.02,47.07
City4149,8001330,645.59,60.02,396.66,19.0,50.01,71.31,94.0,3.34,32.34,42.62,471.46,65.83,93.36
City4150,990427,590.7,8.31,191.38,78.68,23.97,72.17,61.72,21.6,66.34,98.59,573.31,64.61,63.21
City4151,9229275,396.02,76.28,340.86,10.86,84.91,81.29,4.54,71.45,20.66,60.41,160.64,97.26,68.83
City4152,3349382,750.36,23.49,986.82,67.07,50.8,17.52,31.83,66.93,66.68,51.32,612.2,21.66,74.82
City4153,9605877,904.7,84.85,413.41,75.89,85.47,46.77,2.34,14.74,57.7,74.41,294.63,48.84,48.7
City4154,5015772,215.17,12.18,506.33,23.53,29.25,86.15,22.69,53.67,80.47,28.5,741.71,72.25,31.43
City4155,4241544,580.63,52.08,484.18,45.93,17.71,26.24,94.9,87.4,41.98,95.57,366.52,79.48,118.63
City4156,6360411,35.43,82.42,148.66,31.59,85.58,1.1,33.64,50.42,46.94,15.93,786.94,40.02,63.62
City4157,5302963,58.58,76.42,298.33,74.02,83.34,93.06,12.31,11.96,20.74,20.1,600.34,57.09,52.9
City4158,6429957,399.71,34.29,241.65,11.71,41.52,23.3,93.71,68.69,98.75,15.57,287.41,47.28,52.98
City4159,8415008,90.32,39.3,340.07,9.5,73.11,87.77,33.31,73.11,69.87,74.09,994.11,26.27,103.83
City4160,2407049,643.91,16.3,228.22,39.16,39.91,77.78,71.18,95.77,77.74,54.13,40.12,1.35,105.13
City4161,482240,590.14,56.16,121.21,73.59,90.3,45.7,46.19,50.37,47.45,28.16,317.01,60.52,72.04
City4162,7738375,194.73,0.3,591.74,77.24,25.15,56.56,0.41,53.44,49.59,78.12,321.31,49.34,30.63
City4163,8682103,416.61,91.68,278.4,39.59,18.21,44.82,34.55,36.99,41.47,46.67,180.79,27.93,81.21
City4164,4773845,212.21,91.69,417.45,65.73,10.92,53.47,52.51,45.42,56.99,94.81,199.52,37.03,67.24
City4165,2635182,413.26,35.56,880.47,58.2,15.07,37.74,98.19,31.42,89.31,79.64,156.32,57.64,94.25
City4166,3980310,158.43,52.07,824.49,69.32,38.76,70.08,37.16,26.02,34.77,96.08,518.54,33.54,55.15
City4167,9071767,347.72,21.93,586.43,64.47,48.2,76.4,20.49,4.98,12.67,39.86,266.93,45.02,85.26
City4168,659315,701.64,41.86,447.34,43.96,66.55,10.18,57.15,42.79,96.08,90.47,451.18,21.02,94.01
City4169,9279860,940.39,78.78,498.64,24.73,67.62,35.12,82.51,94.04,91.79,67.47,882.27,39.14,117.1
City4170,9436340,963.09,61.42,292.27,69.08,58.02,24.51,14.97,62.58,12.96,62.82,976.43,81.82,39.89
City4171,7805834,784.27,98.77,359.32,67.9,20.44,44.81,28.51,82.42,54.24,34.62,871.44,3.49,111.12
City4172,8004008,456.96,68.86,510.35,64.2,14.34,89.24,49.47,12.2,86.13,56.9,629.53,44.41,77.85
City4173,1051183,97.91,92.77,329.22,14.73,84.37,57.2,16.04,46.65,56.17,91.99,584.71,63.66,96.94
City4174,9940607,216.13,16.72,531.08,25.88,40.35,54.16,88.45,19.77,49.57,78.53,703.54,43.21,109.34
City4175,6682381,788.97,67.43,346.68,31.8,20.29,40.43,53.22,26.0,78.85,16.09,921.55,6.98,105.76
City4176,8449226,766.74,51.12,179.57,16.25,36.76,8.67,18.28,61.49,45.97,99.22,164.08,41.85,77.74
City4177,8641039,898.38,34.52,726.93,6.11,47.57,27.08,51.82,56.68,87.72,64.46,532.23,72.97,66.77
City4178,464725,879.34,77.46,272.32,62.83,71.9,74.82,3.21,65.92,11.26,12.34,698.72,9.04,76.6
City4179,2301346,413.55,97.0,302.92,76.07,66.87,63.43,18.19,43.89,6.6,17.91,591.56,23.48,39.84
City4180,1378979,497.77,12.72,563.88,33.64,75.95,44.31,8.72,16.64,43.08,13.84,149.25,19.73,86.97
City4181,2108609,816.74,66.0,341.03,68.89,54.51,30.51,21.15,69.67,29.77,30.01,901.34,37.27,57.02
City4182,6240813,195.0,92.89,708.79,54.61,28.28,98.53,94.71,92.56,18.5,17.84,755.55,34.64,83.63
City4183,7368114,248.68,99.84,662.3,72.65,33.48,42.0,17.29,95.33,36.67,41.77,727.1,87.44,30.0
City4184,6951958,765.1,77.44,394.28,63.08,54.23,84.26,70.24,55.43,16.13,3.15,660.8,63.44,54.09
City4185,2070302,856.13,69.32,860.65,47.77,93.33,61.27,39.54,15.42,8.5,19.38,970.1,21.44,79.53
City4186,4847297,14.18,67.49,737.81,59.13,30.9,86.88,58.03,5.56,63.1,49.66,102.01,49.93,53.35
City4187,520149,687.68,49.3,412.02,43.61,49.59,0.63,34.28,93.32,65.59,34.56,127.97,34.82,61.39
City4188,2636867,369.58,38.46,529.02,52.82,48.25,13.76,90.85,26.32,5.71,20.74,48.6,76.6,70.68
City4189,5186639,175.82,79.22,949.42,9.9,73.96,96.11,53.85,41.98,83.08,1.9,93.56,89.06,41.26
City4190,9082263,226.75,17.51,820.5,66.48,36.63,49.11,96.47,45.76,36.53,80.69,723.52,28.3,57.46
City4191,4305077,832.55,72.35,798.08,36.69,63.76,96.87,85.55,90.66,41.44,49.89,266.4,0.9,114.26
City4192,4082016,376.56,34.66,924.67,63.73,37.79,2.94,2.83,47.8,19.4,9.02,582.95,87.78,81.94
City4193,3562574,969.82,65.79,743.4,38.89,14.92,75.33,30.67,93.04,33.92,72.78,995.16,19.64,72.44
City4194,2358433,614.15,54.39,781.45,52.07,17.92,48.43,67.02,16.98,86.63,85.44,886.01,84.65,67.74
City4195,7239049,316.2,18.39,529.18,23.05,81.67,22.43,16.45,79.48,56.12,11.23,358.4,18.25,118.53
City4196,6657583,874.45,44.44,935.49,73.73,93.74,98.56,18.94,67.66,22.68,30.29,625.97,98.52,69.09
City4197,6721003,725.17,74.08,464.47,13.99,71.39,70.95,14.2,17.29,62.09,6.47,837.21,72.44,42.01
City4198,3605511,108.32,49.65,519.68,27.88,58.23,9.24,81.48,88.23,98.67,69.65,402.54,49.34,50.85
City4199,5039589,348.27,23.32,320.41,40.22,57.36,16.1,84.4,23.51,25.25,90.86,319.76,14.84,98.96
City4200,1078359,193.47,36.46,960.98,30.83,11.99,22.07,76.62,40.65,47.24,11.95,448.93,31.18,83.56
City4201,880942,128.31,71.69,495.74,73.68,96.75,24.26,53.1,59.81,57.81,20.29,954.3,95.17,100.14
City4202,7208116,557.61,64.02,797.05,50.28,91.6,96.18,19.4,98.94,25.89,91.0,402.97,60.76,48.78
